group,race,gender,model,perturbation,severity,similarity,status
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.10412850435104476,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8640510565524021,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9009035649113807,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.7717745040640479,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.1613678474465725,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9063371330856549,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9511185410526738,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8785272027371177,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9387209234750558,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9044063752727227,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9355960925468291,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.682507086239874,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.8980227989190592,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8582562223601383,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.975051840477871,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.8189214479405403,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9252481471846117,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9045344975172281,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9912837515732259,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.7904540650965061,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9210179149770671,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9824789759368644,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.995275831339402,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9383140896418389,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9156231624520574,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9521832075873509,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9889869402076391,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9560693900119391,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8059249021987088,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9762843584221162,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9944028701917461,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9129433862245242,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.7889268378490464,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.8872595952661825,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9894373676164171,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9734118889245458,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9752783760502041,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9816352106460515,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9963371581117909,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9987210003121673,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.7915198135411736,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.8651407634278433,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9948276199046516,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.952648232883242,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9643375299847562,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9610009272144704,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9928883067645135,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9610672494401986,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9850764939649317,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9802415186949427,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9919244156714678,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9907474615357845,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8780087479192941,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9688642662052299,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9924074430381755,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9119361334264279,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9157127297891895,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9186805265683842,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9601507950884239,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.31569102681107153,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.939713060800125,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9044605844302935,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.972641852722362,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9044632875199402,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8001024851026731,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9298834408888023,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9812442714819426,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9204312606946407,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9070253355992333,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9454518272061277,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9977320333876402,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9732240122523175,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9905508589202653,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9878158301272756,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9985410579240658,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9962422379720892,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8517943994194608,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.945027122923495,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9956304117104968,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9190761895973567,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9030731492564964,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9298090725837641,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9462922895056161,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.6436862262034783,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.8252165507293076,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.855449716191442,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9114722662733958,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.856928251180135,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.826074217907019,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9382350858520068,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.950136504545612,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8610367958095619,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9277248795535021,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9207900427107143,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.976291321791706,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.8196771884534152,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9850645727269084,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9905316631709076,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9926781534492514,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9687664055529296,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8920255508258761,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9218204678288408,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9801366522522126,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.6987567852512752,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.8253241318209007,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9837150112450753,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.906652439838727,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.8584108716729736,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.8863991589907978,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.928400083997073,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.8788932546964954,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9229296245292812,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.768676442969019,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9906553366302495,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9310743803210495,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.841488615072367,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.8351683898616732,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.8699565445773214,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9631349514342711,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.3076580172244236,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9510232678424249,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8754966835565805,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9579188597078621,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.6825236886622257,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.7516567685507173,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9432551906172982,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9904744680134765,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.7232774806431133,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.8350908295979443,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9212898776813995,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9925275846627566,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.8960740887328147,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.991766711860959,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9945284674935893,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9991392703291225,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9969759802403783,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.8327055776264785,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9585675606197672,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.996099443413374,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8876273691672363,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9025445783624074,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9070668571932932,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9806311796137684,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.933493517033717,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.987040367030146,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9906540572772439,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9908313446589606,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.993674315325899,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9451635781257478,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9201120121497753,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9848465922144538,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9423829145463372,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9895515786132005,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9226293068810371,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9531909666621708,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.7162778278795008,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.981804306985888,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9735247837630158,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9881383876161117,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9447760140166361,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.97400407428123,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9187871107578889,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9810451107223547,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8148417518136816,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9168077875781326,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9495624817845953,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.99768563664214,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9889034641013061,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9967525612160869,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9901777319885418,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9993346752057745,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9987279012758916,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9645723750463799,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.8756626199253871,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9953900104784995,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9122273679522354,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9915523501410821,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9449182276875804,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9811244666102952,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.91817000791279,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9397145725316529,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8439745815809128,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9449423084416733,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.8252648068394688,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9322595315068748,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.8691142009622554,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9924457588074407,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8242292467709678,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9872318019073429,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9164230222866007,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9886335345273451,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9306538697680644,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9756256109524096,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8807227993758611,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.993754639789397,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9353606234785379,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9164088976000353,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.817026753356945,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9737726931679962,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8504032838302554,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,1.0,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.5611275003715819,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9962985068326182,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9314224608493236,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,1.0,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9895808764980282,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9979380415303827,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9076391024650203,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,1.0000000000000002,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.693490473291019,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.8892596426571768,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.3063829347580543,FAILURE
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9255530551289978,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.8722536668047155,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9723035499526134,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9403198927572087,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9702545982213315,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9581677866064103,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9806698262186788,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9679600946440516,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9303391981379854,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9420772233453454,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9874134209418723,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.9341958536437306,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9322629209158793,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9397612753503618,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9546234932363611,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.8882480084010493,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.970637073330661,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.9391819933800261,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9834942674751445,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9455925570090217,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9279002974298471,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.8342494260120994,FAILURE
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9755275014416219,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8795184326716738,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9895673965801849,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9553248729169397,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9957374794261294,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9439005827046504,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9895154557629013,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8527166077766768,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9765103387353536,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9305331039110523,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9865980210780598,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9463994713371853,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9927176227779783,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8823053692539775,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9365822222284458,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9815990088792167,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9852276080497843,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.9280551505626692,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.9623313651856661,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8875756007401328,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.982124240720152,MATCH
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gamma_correction,0.5,0.9373071391223519,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,eye_occlusion,high,0.9489078159822163,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_noise,15,0.9588133036765076,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gaussian_blur,7,0.9816454345020103,MATCH
Middle Eastern_Male,Middle Eastern,Male,VGG-Face,gamma_correction,0.5,0.8846731609139811,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,eye_occlusion,high,0.9048387714166225,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_noise,15,0.9038996310506887,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gaussian_blur,7,0.9560671704932681,MATCH
Middle Eastern_Male,Middle Eastern,Male,Facenet,gamma_correction,0.5,0.6609905141966247,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,eye_occlusion,high,0.8494402534620284,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_noise,15,0.8367642350732505,FAILURE
Middle Eastern_Male,Middle Eastern,Male,ArcFace,gaussian_blur,7,0.9270382874611767,MATCH
